2.946372666425451825e+04	1.217747494497178923e+04	1.514829902985635454e+04	6.385036200193094373e+02	7.465308263111668566e+03	6.816260957853727632e+03	5.023754119585113585e+03	4.602449630287639593e+03	2.522104172906618260e+03	2.935580977501125744e+03	2.994955859607588536e+03	2.417169325322044187e+03	2.065336080142502851e+03	2.968098234239198518e+03	1.178622960503940703e+04	3.323165445098050895e+03	1.226464128946783603e+03	1.682606756283867981e+03	1.267234171899978264e+03	1.503274344664395358e+03	7.406611861855681127e+02	6.750798047817446559e+02	7.733624131215165107e+02	5.536592973582806962e+02	5.740354490017055014e+02	8.145086402625091750e+02	6.377515956799063588e+02	5.750762020607202203e+02	5.901406589212261906e+02
2.937028099710350580e+04	1.536255506655186946e+04	1.043954794638055864e+04	9.810056480265568098e+03	4.440097379235950939e+03	7.577958829843466447e+03	5.045308553700276207e+03	5.661379945541201778e+03	2.757578707042934639e+03	4.062924744784319046e+03	3.733923704611497215e+03	3.155648431604645339e+03	2.293571796095920945e+03	1.993406393492260349e+03	3.323165445098050895e+03	1.016179303438808347e+04	2.200474454108888949e+03	1.203040494206951735e+03	1.200123117054511113e+03	1.065752758676218036e+03	8.154630266798970979e+02	7.406523490027312846e+02	7.448978035360247532e+02	9.196638167926510050e+02	6.169301708899077994e+02	6.571789096849546468e+02	7.079323828303141681e+02	7.326268115651685093e+02	5.553501880573517155e+02
1.755181780409942075e+04	2.761045122062198789e+04	8.048231215942119888e+03	5.045334197454908463e+03	4.703823686796044058e+03	2.570864136720425904e+03	5.739818087124528574e+03	4.244373285248413595e+03	2.807987058069373688e+03	2.524066336307627807e+03	2.279717452553682051e+03	1.670541901657809149e+03	1.729938490825934196e+03	1.476338719696912676e+03	1.226464128946783603e+03	2.200474454108888949e+03	8.502303888995902525e+03	2.443065389621468967e+03	1.150162526292418534e+03	1.350246223068880226e+03	9.373695440017231704e+02	8.347020429024745454e+02	8.901025802753041489e+02	8.703878096146877397e+02	8.892219145860229901e+02	9.089602105459762242e+02	5.858646415121758082e+02	4.384575748012327381e+02	6.422220534707532806e+02
3.288786975983794400e+04	1.952207707083594505e+04	7.214675908880987663e+03	9.535985017841516310e+03	6.536058953314224709e+03	3.226763906799575125e+03	4.746091607438407664e+03	3.565480224152842766e+03	2.854740845151949543e+03	2.460089513525227630e+03	2.591837351992820459e+03	1.895900739546424802e+03	1.870107777883103381e+03	1.559831875793084009e+03	1.682606756283867981e+03	1.203040494206951735e+03	2.443065389621468967e+03	7.036496479366041058e+03	1.978585491352815552e+03	1.086696477718913457e+03	7.291353333624142579e+02	6.807533007564829859e+02	8.109720479459633680e+02	5.013822924440064526e+02	6.553456804968111555e+02	6.588954987546640041e+02	6.504565428375378815e+02	5.997497672730071372e+02	6.419562658828283475e+02
-1.213010832413476965e+04	1.097786731538901768e+04	4.615635805021659507e+03	9.055580573745002766e+03	6.395407905008061789e+03	4.601856049007502406e+03	3.322643187177120581e+03	3.770288208192480397e+03	1.973973390475565338e+03	2.656243957244052581e+03	2.689835119711417519e+03	2.320219670520590626e+03	1.899094351538341016e+03	1.654603898305571192e+03	1.267234171899978264e+03	1.200123117054511113e+03	1.150162526292418534e+03	1.978585491352815552e+03	5.818120491238321847e+03	1.820791250186513025e+03	7.973181542384259046e+02	5.894751780821223974e+02	8.885091620221852509e+02	7.441654820855884509e+02	7.839139840915950117e+02	7.344346890057748851e+02	6.083916009972065240e+02	5.642194654393302926e+02	6.361987950626672728e+02
-2.523036329021974234e+04	-4.395227517009758230e+03	2.176957835171259831e+03	2.497368040224457673e+03	4.654501366878776935e+03	3.069830319020429670e+03	5.528425055948423505e+03	1.785625436434409266e+03	2.919163720389122318e+03	1.720132007131827550e+03	2.241688797583309224e+03	1.647285680987146179e+03	2.046548865431909235e+03	1.765394088012518978e+03	1.503274344664395358e+03	1.065752758676218036e+03	1.350246223068880226e+03	1.086696477718913457e+03	1.820791250186513025e+03	5.399128809780533629e+03	1.494832319525412458e+03	8.073945524189690559e+02	8.409242449625852487e+02	7.747778267987221170e+02	8.019136895238141278e+02	7.746210515928352152e+02	7.280338354241141587e+02	4.992820341020300248e+02	5.419512150071846008e+02
-7.750412161229834965e+03	7.692750727959479264e+03	5.518277951417393524e+03	5.863156474345617426e+03	3.869901371718651262e+03	3.077003651233471828e+03	3.927084978982413759e+03	2.656290634035688072e+03	2.649744872325053620e+03	1.756378951591319947e+03	1.443579344075464405e+03	1.510963934237478497e+03	1.465715932081655183e+03	1.201197123149866457e+03	7.406611861855681127e+02	8.154630266798970979e+02	9.373695440017231704e+02	7.291353333624142579e+02	7.973181542384259046e+02	1.494832319525412458e+03	3.953356315797199386e+03	1.139483973790553136e+03	6.811296935366533489e+02	6.421088916330305665e+02	6.150987334770761663e+02	6.063333791712439051e+02	5.473909008778399539e+02	5.095167787203357648e+02	3.950468416795976623e+02
-7.836284112829539481e+02	1.119277803773824962e+04	2.026363532208301422e+03	3.208034376230289581e+03	2.189163500009631662e+03	3.710411857058947135e+03	2.807013526136470773e+03	2.015667531509363016e+03	2.360637500472760621e+03	1.773803555106784415e+03	1.984107483784885972e+03	1.499394488026307044e+03	1.258969104901705578e+03	1.003201844170861023e+03	6.750798047817446559e+02	7.406523490027312846e+02	8.347020429024745454e+02	6.807533007564829859e+02	5.894751780821223974e+02	8.073945524189690559e+02	1.139483973790553136e+03	3.561821857183285374e+03	1.137879866124352702e+03	6.653603164309425892e+02	5.577334757109754264e+02	6.562637205793906787e+02	5.318143582541629257e+02	5.002174577865533251e+02	3.597022810312010961e+02
-8.681274686424241736e+03	7.580956659743616001e+03	5.094883485510586979e+03	4.426174487711887195e+03	2.474421447598305349e+03	3.083553490853433686e+03	2.673065152895361734e+03	2.956862330210341497e+03	2.765261962159650466e+03	1.831204064615772495e+03	1.394985022724853252e+03	1.401654294035876774e+03	1.072590408854851603e+03	9.729310150562846502e+02	7.733624131215165107e+02	7.448978035360247532e+02	8.901025802753041489e+02	8.109720479459633680e+02	8.885091620221852509e+02	8.409242449625852487e+02	6.811296935366533489e+02	1.137879866124352702e+03	3.144616610853412567e+03	9.422619737069851453e+02	6.266324620649633061e+02	6.336658263454067992e+02	5.526982118144476317e+02	5.397783540074543680e+02	4.424908568684105603e+02
-1.085802115442752074e+04	8.044631795780494485e+02	3.596455670844872657e+03	4.827725466938411955e+03	3.034402962411754288e+03	1.477662157928092483e+03	3.339775964850592118e+03	2.732322511462190960e+03	1.781675213833515500e+03	1.550500431069365959e+03	1.065772394241476150e+03	1.417239351874698286e+03	1.474771830616138459e+03	1.076784954866712951e+03	5.536592973582806962e+02	9.196638167926510050e+02	8.703878096146877397e+02	5.013822924440064526e+02	7.441654820855884509e+02	7.747778267987221170e+02	6.421088916330305665e+02	6.653603164309425892e+02	9.422619737069851453e+02	2.480408016161712567e+03	7.671449056433442593e+02	5.145722038597256187e+02	4.661696773670039420e+02	3.594971048375267628e+02	3.558349688525108263e+02
-4.939646127203206561e+03	9.572485198057140678e+02	1.644534276215702675e+03	1.791289120742995919e+03	1.991698614594583432e+03	2.140047571932582287e+03	1.860905984104653271e+03	1.549188204692732370e+03	1.245261395236134604e+03	1.813669129887442523e+03	9.786083864275169617e+02	1.168466024364727673e+03	1.029365815475073759e+03	8.580796500645568585e+02	5.740354490017055014e+02	6.169301708899077994e+02	8.892219145860229901e+02	6.553456804968111555e+02	7.839139840915950117e+02	8.019136895238141278e+02	6.150987334770761663e+02	5.577334757109754264e+02	6.266324620649633061e+02	7.671449056433442593e+02	2.257396304154177869e+03	7.169058372273880195e+02	5.394978272347862003e+02	4.706906097604367005e+02	4.281950032689510977e+02
-1.849991286577404253e+03	2.761322816494848666e+03	-1.828931909917601843e+03	1.556146189761518144e+03	1.362887398786057020e+03	1.978658448416866349e+03	1.684684941058887489e+03	1.851396786915898929e+03	1.704058171012469984e+03	1.296635002033020328e+03	1.195564892001971202e+03	8.255671504985576803e+02	1.064255479740740157e+03	8.993814314002172523e+02	8.145086402625091750e+02	6.571789096849546468e+02	9.089602105459762242e+02	6.588954987546640041e+02	7.344346890057748851e+02	7.746210515928352152e+02	6.063333791712439051e+02	6.562637205793906787e+02	6.336658263454067992e+02	5.145722038597256187e+02	7.169058372273880195e+02	2.221508300749334921e+03	7.104153825044953692e+02	3.818474262862748674e+02	3.519053471026200555e+02
-7.991172785737690901e+03	-3.665485399300248446e+02	3.853050486909524807e+03	3.190154917355407179e+03	9.506932638393333264e+02	1.515161324028590798e+03	1.681234590337986901e+03	2.015614010822964474e+03	1.564819565618243814e+03	1.144364509305064075e+03	1.451335597681662193e+03	1.104448619962803832e+03	9.093127267779980230e+02	9.927802677988482856e+02	6.377515956799063588e+02	7.079323828303141681e+02	5.858646415121758082e+02	6.504565428375378815e+02	6.083916009972065240e+02	7.280338354241141587e+02	5.473909008778399539e+02	5.318143582541629257e+02	5.526982118144476317e+02	4.661696773670039420e+02	5.394978272347862003e+02	7.104153825044953692e+02	1.946304965126470734e+03	6.244829046533559449e+02	4.159563008456371449e+02
-4.316664007084805235e+03	3.447557502840454617e+03	3.291615449911510609e+02	2.280308800782773233e+03	2.707021021328862844e+03	1.977316428447593580e+03	2.063897997620290880e+03	1.983355044618865350e+03	1.788141806074720535e+03	1.288969450903554844e+03	9.675568571048656850e+02	1.016589761556298640e+03	8.185881802205167332e+02	7.472618634683743721e+02	5.750762020607202203e+02	7.326268115651685093e+02	4.384575748012327381e+02	5.997497672730071372e+02	5.642194654393302926e+02	4.992820341020300248e+02	5.095167787203357648e+02	5.002174577865533251e+02	5.397783540074543680e+02	3.594971048375267628e+02	4.706906097604367005e+02	3.818474262862748674e+02	6.244829046533559449e+02	1.655062806242089664e+03	5.629251915428991424e+02
-1.376418381683802181e+04	5.874437164394853426e+03	-7.495195736233274602e+02	4.544818865592034740e+01	2.191804322906352809e+03	1.869865485955468102e+03	1.712411070476077157e+03	1.143056065398834562e+03	1.679382203305020766e+03	9.657463419804179239e+02	1.007892481488572571e+03	7.257183779515352171e+02	8.820861191574371105e+02	7.624503211709243260e+02	5.901406589212261906e+02	5.553501880573517155e+02	6.422220534707532806e+02	6.419562658828283475e+02	6.361987950626672728e+02	5.419512150071846008e+02	3.950468416795976623e+02	3.597022810312010961e+02	4.424908568684105603e+02	3.558349688525108263e+02	4.281950032689510977e+02	3.519053471026200555e+02	4.159563008456371449e+02	5.629251915428991424e+02	1.556946268444831048e+03
